Date,Close,High,Low,Open,Volume
2015-03-09,36.701717376708984,36.94154413132894,36.13641682289404,36.13641682289404,32108000
2015-03-10,35.99937438964844,36.58180565974298,35.99937438964844,36.27345930882823,39159700
2015-03-11,35.9565544128418,36.290595251998084,35.83664265184728,36.23920636434354,32215300
2015-03-12,35.13429641723633,35.67390256114964,34.99725395007503,35.39981762682704,59992500
2015-03-13,35.4426383972168,35.51972497966072,34.78312058460761,34.860207167051534,58007700
2015-03-16,35.5968132019043,35.665332796483234,35.356986452503286,35.519726615909306,35273500
2015-03-17,35.71672821044922,35.82807623759521,35.24564492731641,35.43407628015942,31673400
2015-03-18,36.40193557739258,36.68458746902727,35.39981327217812,35.4854635783615,44194800
2015-03-19,36.22207260131836,36.47902682004379,36.16211672586076,36.1963748923007,33879100
2015-03-20,36.727420806884766,36.813071132155464,36.3933799640384,36.45333584519798,71904500
2015-03-23,36.71028518676758,36.94154495494099,36.64176232181988,36.7274159030045,26246100
2015-03-24,36.74454116821289,36.975797634729524,36.61606244917072,36.64175688603933,25513300
2015-03-25,35.51116180419922,36.77024169695081,35.49403108766551,36.761674705008915,43469900
2015-03-26,35.29702377319336,35.639631482048685,35.04863334764071,35.30559076295683,37495600
2015-03-27,35.09146499633789,35.485461610693925,34.97155326739036,35.219940448489,34401400
2015-03-30,35.082908630371094,35.57968967771377,35.040083466684784,35.20282039563297,35049700
2015-03-31,34.825958251953125,35.14286841927833,34.72317719421134,34.92873930969491,34887200
2015-04-01,34.877349853515625,34.91160802731125,34.526178250141264,34.77456553007615,36865300
2015-04-02,34.5090446472168,34.894477659544535,34.36343516818161,34.8259547829749,37487500
2015-04-06,35.588253021240234,35.78525138596162,34.41482655861695,34.551869041351424,39223700
2015-04-07,35.571128845214844,35.89660602683192,35.382697438890105,35.63965173286101,28809400
2015-04-08,35.47690963745117,35.708169470034505,35.15143574034954,35.51117107946743,24753400
2015-04-09,35.528297424316406,35.64820918925237,35.331299058014395,35.331299058014395,25723900
2015-04-10,35.73386001586914,35.930858366912055,35.46833879454158,35.65677342047406,28022000
2015-04-13,35.768123626708984,36.02508116202886,35.45121347179213,35.45978046555655,30276700
2015-04-14,35.67390823364258,35.99938210281029,35.45121214700082,35.80238372915068,24244400
2015-04-15,36.19637680053711,36.36768071116842,35.699599053791665,35.76811865763399,27343600
2015-04-16,36.11072540283203,36.26489859107097,35.819509743641845,35.93085777233669,22509700
2015-04-17,35.6482048034668,35.750989104209715,35.254208119336035,35.69102996176794,42387600
2015-04-20,36.753116607666016,36.97580942200038,35.69960188466575,35.742427048881915,46057700
2015-04-21,36.521846771240234,36.95867182140513,36.42762947542625,36.830193096686116,26013800
2015-04-22,36.821632385253906,36.941544128880956,36.44476317116894,36.54754419894213,25064300
2015-04-23,37.121421813964844,37.35268163969907,36.65890216249639,36.73598877107447,46309500
2015-04-24,41.00143051147461,41.232690282815234,39.09996672603518,39.10853045059591,130933700
2015-04-27,41.13846969604492,41.22412327157369,40.444693704685896,40.453257428563866,59248200
2015-04-28,42.1063346862793,42.14915984120738,40.855821865219895,40.92434145963485,60730800
2015-04-29,42.02067184448242,42.23480082261245,41.54102175722555,41.72945630353163,47804600
2015-04-30,41.660945892333984,42.43181175054036,41.626684461447056,41.71233803866437,64725500
2015-05-01,41.6780891418457,41.86652380104284,41.45539630880889,41.60956952681548,38937300
2015-05-04,41.31835174560547,41.857954714299154,41.2669595863891,41.42969652288154,34039500
2015-05-05,40.77017593383789,41.24982625409322,40.52178868173381,40.95861057167936,50369200
2015-05-06,39.63956069946289,40.91577101782418,39.41686796998978,40.74446715888752,52433000
2015-05-07,39.999305725097656,40.33334650805904,39.53678620991272,39.63100351123001,32971700
2015-05-08,40.89864730834961,41.095645636286896,40.70164898041232,40.72734342008026,35364900
2015-05-11,40.57316970825195,41.03568922022845,40.57316970825195,40.72734287891078,24609400
2015-05-12,40.556034088134766,40.83868595594244,39.75947389184883,40.12777605861972,29928300
2015-05-13,40.79585266113281,41.38684744761934,40.74446053160619,41.27549946731939,34184600
2015-05-14,41.72947311401367,41.815123432829864,41.138474805191166,41.138474805191166,32980900
2015-05-15,41.36972427368164,41.89219958332219,41.15559526267154,41.85793815739672,28642700
2015-05-18,41.12134552001953,41.30121642355795,40.77874096547324,41.095651076949906,24136500
2015-05-19,41.017887115478516,41.21616569675221,40.67305279847327,41.00064507076988,28574800
2015-05-20,41.017887115478516,41.31961467642028,40.75064035537026,40.854089335038324,25047900
2015-05-21,40.87995529174805,41.03513042275229,40.52650155747931,40.75926425398567,22410700
2015-05-22,40.43168640136719,40.81962104744308,40.36271819583411,40.77651756327742,25720600
2015-05-26,40.1644401550293,40.41444497105106,39.819605699234785,40.371341486223024,29581900
2015-05-27,41.04373550415039,41.18166852943288,40.19027264931435,40.362689753063144,27335600
2015-05-28,40.90582275390625,41.39720960556824,40.85409661056865,40.948926229062074,19283700
2015-05-29,40.397186279296875,41.0092640620538,40.1644236108012,40.88857303881539,36519600
2015-06-01,40.71616744995117,41.18169291920459,40.19029645193358,40.569614962548066,28837300
2015-06-02,40.44892120361328,40.819617050594296,40.1902970353575,40.45754387275315,21498300
2015-06-03,40.38856887817383,41.155825161871846,40.362707452275124,40.836852229061684,28002200
2015-06-04,39.96615219116211,40.65581765363487,39.82821909866756,40.33684799385078,27745500
2015-06-05,39.776493072509766,40.104085401364955,39.51786893439644,39.92304883354406,25438100
2015-06-08,39.423038482666016,40.02649698455753,39.37131234070356,39.91442532126435,22121600
2015-06-09,39.35407638549805,39.60407786799899,39.19027856857369,39.44890271964144,24406100
2015-06-10,40.18167495727539,40.371334202603386,39.3885571674729,39.474767410160396,28417400
2015-06-11,40.03511047363281,40.44890968269809,39.76786700093987,40.224769677673315,27347800
2015-06-12,39.62995910644531,40.061000634116596,39.5696135556582,39.845479870280954,23931000
2015-06-15,39.207523345947266,39.35407912452272,38.81096606747089,39.1816619156159,33254500
2015-06-16,39.50926208496094,39.86271595314784,39.05235589785198,39.09545938644348,27070300
2015-06-17,39.62995910644531,39.716166096545216,39.104087916512604,39.42305772618531,28704100
2015-06-18,40.27649688720703,40.34546177960037,39.80234886444838,39.84545562185108,32658300
2015-06-19,39.74201583862305,40.371339177750464,39.647189492857656,40.33685507642583,63837000
2015-06-22,39.854068756103516,40.276490576946934,39.79372325149494,39.94027896881817,20318100
2015-06-23,39.578208923339844,39.897178539463106,39.32820419973173,39.76786813277826,25896500
2015-06-24,39.34545135498047,39.871322294114165,39.26786378545936,39.3713127819594,34890900
2015-06-25,39.35407638549805,39.70753015929369,39.224762665671925,39.68166544217777,20616000
2015-06-26,39.017852783203125,39.89717733414744,38.819574201409374,39.354067723027775,49835300
2015-06-29,38.250606536865234,38.991998147410946,38.24198715727988,38.828203626614425,34081700
2015-06-30,38.060951232910156,38.55233809220079,37.87991137271013,38.543715423885146,35945400
2015-07-01,38.31958770751953,38.99201135480876,38.017856702480046,38.32820709002445,28343900
2015-07-02,38.2764778137207,38.57820547969215,37.98336952881205,38.34544272797778,21752000
2015-07-06,38.267845153808594,38.34543271745825,37.888530002956976,37.89714938176958,23034000
2015-07-07,38.19026184082031,38.35405965374735,37.34542121403811,38.224745937076996,36435800
2015-07-08,38.13854217529297,38.70751665678503,37.95750229909368,38.310956093829894,39785900
2015-07-09,38.37992477416992,38.98338336238278,38.36268272438273,38.57820341384556,32424700
2015-07-10,38.45749282836914,38.91439540570567,38.423008746302926,38.80232378328203,25465800
2015-07-13,39.259239196777344,39.32820408909848,38.75061037264648,38.776471796193924,28178300
2015-07-14,39.32821273803711,39.6213209941751,39.06096919971852,39.181660254260414,22880300
2015-07-15,39.44890213012695,39.56097379972919,39.16441655477906,39.37993722554558,26629600
2015-07-16,40.22477340698242,40.250634832264225,39.62993760541228,39.664418409593324,26271700
2015-07-17,40.1902961730957,40.32822927911182,39.87994586241329,40.129950644750195,29467100
2015-07-20,40.44892120361328,40.62996108111857,40.035121876687086,40.216161754192385,30631900
2015-07-21,40.7592658996582,40.80237266224305,40.06960044989612,40.32822458248386,42781900
2015-07-22,39.259239196777344,40.45753338703891,38.966131005098816,39.17302897064609,59152400
2015-07-23,39.750633239746094,39.85408224142409,38.87992788391826,39.02648365083119,33934000
2015-07-24,39.604068756103516,39.93166102599703,39.483377732612155,39.57820733352215,32333200
2015-07-27,39.09543991088867,39.66441422718154,39.00923297665001,39.60406871549773,39701400
2015-07-28,39.086830139160156,39.345454294021216,38.6126853071508,39.293731436199735,34328900
2015-07-29,39.90580749511719,40.32822616087371,39.01786011074775,39.13855444669115,40945900
2015-07-30,40.41444778442383,40.86273129272904,39.59546836133904,39.879954011876094,39777900
2015-07-31,40.25926971435547,40.83686364478426,40.08685248680274,40.76789872691422,31201500
2015-08-03,40.354095458984375,40.51789000062831,40.043745137061315,40.50064795067872,24125900
2015-08-04,40.98340606689453,41.12995852491602,40.24201453233309,40.30236004899888,33403900
2015-08-05,41.017887115478516,41.73341388367631,40.98340302606124,41.36271814389999,26959700
2015-08-06,40.1902961730957,41.181692633488474,39.940294679343445,41.12996648551319,27368000
2015-08-07,40.29374313354492,40.32822393904468,39.87994058170565,39.99201224318646,19163000
2015-08-10,40.80237579345703,40.94030889399457,40.379953823232036,40.47478344646119,23079900
2015-08-11,40.00926208496094,40.46616491054413,39.56960130977889,40.36271589672215,29237400
2015-08-12,40.29374313354492,40.431676221296605,39.40579579809574,39.819595061350796,30181400
2015-08-13,40.28512191772461,40.60409157803744,40.07822392293198,40.56961077129489,22627200
2015-08-14,40.51788330078125,40.60409024768965,40.10408403616934,40.11270341542649,21473400
2015-08-17,40.79374694824219,40.90581860314278,40.14718502075917,40.3540862845307,21099700
2015-08-18,41.01936721801758,41.158209875776556,40.524740042859335,40.64622695461468,23574100
2015-08-19,40.446651458740234,40.85450332121672,40.177642290470715,40.59417037309159,31485500
2015-08-20,39.62226486206055,40.32515774551264,39.62226486206055,39.978049413130535,36238200
2015-08-21,37.37474822998047,39.46606789957738,37.37474822998047,39.309869475269686,70053100
2015-08-24,36.168548583984375,37.04499227627437,34.46772512927555,35.10119498811291,88753700
2015-08-25,35.118560791015625,37.52227777972058,35.04913778428121,36.94087168426893,70616600
2015-08-26,37.062355041503906,37.17516576137145,35.630540424310084,36.454917032571295,63408000
2015-08-27,38.095001220703125,38.1383889412191,37.253265539555464,37.5135951729222,50943200
2015-08-28,38.12103271484375,38.31194265505473,37.65243739447363,37.66111692463095,28246700
2015-08-31,37.7652473449707,38.12103193794068,37.40078322202029,37.79995884435089,34441700
2015-09-01,36.2900390625,36.95822048034552,36.15119638543279,36.593756384124994,49688900
2015-09-02,37.62640380859375,37.643759557892174,36.34210815294693,36.75863620529692,37671500
2015-09-03,37.747894287109375,38.1644223785622,37.5569843371752,37.66979506307003,28285200
2015-09-04,36.97556686401367,37.34870708480285,36.619782387246055,37.14912099395952,37138800
2015-09-08,38.08631896972656,38.18177393420538,37.4875605247285,37.57433595956162,32469800
2015-09-09,37.37474822998047,38.52888066400172,37.23590555395924,38.364002710415534,33469500
2015-09-10,37.56565856933594,37.99954235051948,37.09706329119278,37.41813636239285,31366600
2015-09-11,37.730533599853516,37.82598856233212,37.26193831692431,37.43549249322445,27132500
2015-09-14,37.34870529174805,37.69581022470606,37.1925069133226,37.68713400824666,23656000
2015-09-15,38.1644172668457,38.433426404788314,37.383428441328405,37.47888009323975,28882200
2015-09-16,38.44209671020508,38.511519693937885,38.04292448455163,38.15573517798241,23372200
2015-09-17,38.398719787597656,39.04954554670948,38.25120087112905,38.43343128921532,32768200
2015-09-18,37.730533599853516,38.17309691493241,37.60037045033135,37.74788934851059,63143700
2015-09-21,38.2772216796875,38.58961848260243,37.83465843880134,37.852014184548835,26177200
2015-09-22,38.095001220703125,38.22516438225105,37.583018173964476,37.64376164474102,28085900
2015-09-23,38.0689582824707,38.32928786347122,37.756561461161986,38.12102552277889,17145200
2015-09-24,38.103675842285156,38.294585776872026,37.5483050983278,37.70450353384965,27905600
2015-09-25,38.129695892333984,38.815232888355034,37.97349750563882,38.59829105241949,29384600
2015-09-28,37.56565856933594,38.2598719571755,37.49623557541671,38.03425384747909,27613800
2015-09-29,37.6958122253418,37.8086229069184,37.3573834908817,37.63506877609356,32763600
2015-09-30,38.40739440917969,38.44210590935251,37.886735147670784,38.07764508835045,34958900
2015-10-01,38.711124420166016,38.83261138984273,37.964843537555744,38.83261138984273,28657900
2015-10-02,39.544166564941406,39.544166564941406,38.1123487986759,38.41606942408367,41839000
2015-10-05,40.463993072509766,40.68961113042093,39.6569691599198,39.70035686602543,34369300
2015-10-06,40.568119049072266,40.94125923242004,40.10820346459358,40.2036583919992,27017200
2015-10-07,40.61152648925781,41.08879804799895,39.873925290318866,40.871856129455615,27711500
2015-10-08,41.175567626953125,41.23631108578889,40.35118785812028,40.403255098666754,33772700
2015-10-09,40.88052749633789,41.253667786540085,40.71564955259673,41.17556857904962,28600600
2015-10-12,40.78507995605469,40.84582342733778,40.35119612673496,40.767724205649394,19769100
2015-10-13,40.68962478637695,40.89789047995831,40.403263181757346,40.403263181757346,19987800
2015-10-14,40.50738525390625,40.871845997783254,40.377218810938665,40.481353289420795,24697800
2015-10-15,40.79374694824219,40.81110269472148,40.3772189635498,40.79374694824219,27189400
2015-10-16,41.22764587402344,41.25368115847286,40.698310307532246,40.80244151451576,26450300
2015-10-19,41.32309341430664,41.548714850769485,40.80243416292757,41.149539227090024,29387600
2015-10-20,41.45326614379883,41.48797764853948,40.80244032613241,41.166901195095384,30802200
2015-10-21,40.95862579345703,41.64416289838393,40.88052658770244,41.58341612922348,25144300
2015-10-22,41.67887496948242,42.47722284835939,40.86317465239275,41.24499118821271,56637100
2015-10-23,45.878875732421875,46.920197597259445,45.34086070452633,45.38424842592145,135227100
2015-10-26,47.076377868652344,47.137121317209676,45.55778503417969,45.58381699491292,64633300
2015-10-27,46.59043884277344,47.18052104507767,46.49498719233731,46.85077175752629,50999900
2015-10-28,46.842098236083984,46.842098236083984,45.87019937657018,46.460281654557015,47000800
2015-10-29,46.304073333740234,46.7119251092547,46.18258641599641,46.460271745202355,30202100
2015-10-30,45.67927169799805,46.850759579055655,45.66191595417464,46.26935374691529,46619800
2015-11-02,46.199947357177734,46.30407853977002,45.66192907486463,45.86151522077926,30285000
2015-11-03,46.98961639404297,47.197878762208006,45.90490690489397,45.93093887334693,36596900
2015-11-04,47.206546783447266,47.62307472850317,46.911505741915605,47.015636900612115,37087800
2015-11-05,47.18920135498047,47.466886712391144,46.85944875170383,47.28465631726612,31468500
2015-11-06,47.65779495239258,47.709862200034664,46.82473885174338,46.93754956649922,32851200
2015-11-09,46.9982795715332,47.61439359593479,46.47762048533153,47.33670830859126,32513100
2015-11-10,46.434234619140625,46.97225281952088,46.22597228567159,46.920185581018565,55283700
2015-11-11,46.555728912353516,47.033000387737175,46.39085096448378,46.59911662643014,36516300
2015-11-12,46.26936340332031,46.84208982794201,46.15655270005942,46.40820607261435,35361100
2015-11-13,45.852840423583984,46.243336508254096,45.58383127408441,46.05242657568855,36848200
2015-11-16,46.65987014770508,46.76400134599295,45.86152213344175,46.061111619710914,32165200
2015-11-17,46.275474548339844,46.76469773453281,46.17063815194163,46.450195210504184,31551300
2015-11-18,47.04425048828125,47.15782157436209,46.28420501314919,46.301677744283374,29710000
2015-11-19,47.12288284301758,47.751887923362965,46.98310430656118,47.16656634338404,28149200
2015-11-20,47.34127426147461,47.437372604260254,46.53754872650795,47.39369244824377,37147600
2015-11-23,47.34127426147461,47.577151103062384,46.95688422291433,47.39369244824377,28235900
2015-11-24,47.393699645996094,47.55968559710019,46.80837813480049,47.10540457385537,24600000
2015-11-25,46.90446472167969,47.37621839163465,46.90446472167969,47.25391262518311,21005100
2015-11-27,47.11414337158203,47.245187194245176,46.99183758114061,47.000572280779494,9009100
2015-11-30,47.481056213378906,48.01396282025009,47.175291766444225,47.64704548392847,56241400
2015-12-01,48.24109649658203,48.249831193851584,47.43736771192368,47.53346604479845,39952800
2015-12-02,48.232364654541016,48.88757700901974,48.10132418319469,48.3284629997444,47274900
2015-12-03,47.35001754760742,48.721595260766726,47.11414067983967,48.476983693859125,38627800
2015-12-04,48.84389877319336,49.123455788827485,47.26265169578956,47.2801244258395,43963700
2015-12-07,48.75653839111328,48.89631689874568,48.30225740816236,48.73906566108642,30709800
2015-12-08,48.73908615112305,49.00990524893621,48.04019331914471,48.459529018331715,32878000
2015-12-09,48.03144836425781,48.80896673610284,47.62084742662052,48.37215836247454,36373200
2015-12-10,48.28480529785156,48.62551534741716,48.057663043085206,48.389638390198535,31775800
2015-12-11,47.22772216796875,48.13628104487922,47.18403866489849,47.79557104946487,39549500
2015-12-14,48.171226501464844,48.23237940664685,46.89574686112109,47.463599075049274,46768900
2015-12-15,48.223628997802734,48.83516118301304,48.1275306545091,48.62549176741037,39843000
2015-12-16,49.036102294921875,49.1409353572274,47.83924511431723,48.52066835076053,37503300
2015-12-17,48.66044616699219,49.61268841152564,48.51192960936181,49.2370330001218,41280900
2015-12-18,47.288875579833984,48.92253796814696,47.20151190534081,48.721606515687796,84684200
2015-12-21,47.900390625,48.35466823752531,47.37621876560722,47.94407078013718,37246300
2015-12-22,48.354671478271484,48.46824255530549,47.612098793425346,48.04017234065664,28322200
2015-12-23,48.76527404785156,48.817692238961925,48.433298835984374,48.660440998213396,27279800
2015-12-24,48.63422775268555,48.887577331240266,48.42456166411656,48.800217016433585,9558500
2015-12-28,48.878849029541016,48.878849029541016,48.03143986817021,48.35467707435567,22458300
2015-12-29,49.40302658081055,49.66511093947862,48.97495623925549,49.17588769198713,27731400
2015-12-30,49.193355560302734,49.60395312631581,49.17588282710895,49.333134093269905,21704500
2015-12-31,48.46825408935547,49.08852114619336,48.41583588765442,48.95748064081558,27334100
2016-01-04,47.87419891357422,47.87419891357422,46.642399386148945,47.45486325876812,53778000
2016-01-05,48.09259796142578,48.389627768362175,47.64705491731278,47.98776489209034,34079700
2016-01-06,47.2189826965332,47.52475054579765,46.86079997731386,47.454859609080074,39518900
2016-01-07,45.576576232910156,46.72975320609292,45.489215906306434,46.039595295141844,56564900
2016-01-08,45.716339111328125,46.546271867317316,45.559087922648146,45.751281227915875,48754000
2016-01-11,45.69015121459961,46.17063971700486,44.95631307785197,45.87360991564074,36943800
2016-01-12,46.10948181152344,46.389038849216625,45.480480143005146,46.09200908009477,36095500
2016-01-13,45.113563537597656,47.23645227616539,44.816533741550806,47.00057537937086,66883600
2016-01-14,46.39777755737305,46.668596567007135,45.052407211004386,45.428062610738266,52381900
2016-01-15,44.54571533203125,45.40185926607658,43.977863165252145,44.825272398961026,71820700
2016-01-19,44.17005157470703,45.14850112457394,43.73324332337221,44.973777157523514,43564500
2016-01-20,44.37099075317383,44.886424713460386,42.894576471843244,43.66336006216184,63273000
2016-01-21,44.10016632080078,45.0611465967527,43.942915063510156,44.554447360464486,40191200
2016-01-22,45.6814079284668,45.71635338854948,44.78158066054159,44.912624469560384,37555800
2016-01-25,45.24460220336914,45.99591297421613,45.122296418828036,45.375642687127744,34707700
2016-01-26,45.576576232910156,45.81245311383962,45.03493487628482,45.244604325749734,28900800
2016-01-27,44.74665069580078,45.60279470504318,44.57192668047748,45.43680539082352,36775200
2016-01-28,45.4804801940918,45.611520681079874,44.77284956705825,45.3057562121916,62513800
2016-01-29,48.127540588378906,48.127540588378906,47.175298322274124,47.813038066350465,83611700
2016-02-01,47.795562744140625,48.12753798080439,47.61210406042492,47.94407929708868,44208500
2016-02-02,46.30168151855469,47.40243700907438,45.99591703023893,47.32381137885276,56313800
2016-02-03,45.567840576171875,46.64238856722541,44.781584322921596,46.52008277951598,57559800
2016-02-04,45.42807388305664,46.135704695195905,44.87769436250388,45.51543423056752,46987100
2016-02-05,43.82061004638672,45.428064779582975,43.29644140119395,45.375646582030505,62009000
2016-02-08,43.1653938293457,43.30517234477795,42.09958056631063,43.28769961377609,59290500
2016-02-09,43.05183410644531,43.89050875296607,42.518927334282026,42.8246952086395,46740500
2016-02-10,43.427490234375,44.0215499236985,43.26150424246364,43.58474152464202,38237000
2016-02-11,43.41000747680664,43.77692818024972,42.37913962641428,42.52765618075021,48878600
2016-02-12,44.117637634277344,44.2748888865111,43.46242519416432,43.89923348757301,34243300
2016-02-16,44.95353698730469,44.95353698730469,44.10884420549356,44.78635925648084,37291200
2016-02-17,46.123779296875,46.43174245762961,45.270289258035966,45.305485623238226,40789000
2016-02-18,45.9213981628418,46.59011557270563,45.84220803158186,46.04458542208695,27176000
2016-02-19,45.595855712890625,46.00060391835562,45.34068705254978,45.727840428656094,33559100
2016-02-22,46.32615661621094,46.63411641977522,46.00059527357428,46.00059527357428,25008300
2016-02-23,45.03271484375,46.0797814420599,44.85673638981721,46.05338584874842,28895300
2016-02-24,45.19110107421875,45.3142850012582,44.17042993466441,44.601573679302476,33014500
2016-02-25,45.842227935791016,45.842227935791016,44.531194851429355,45.51666985770612,26939500
2016-02-26,45.13831329345703,46.3525612756069,44.96233478993359,46.28216853159322,35975900
2016-02-29,44.76876449584961,45.446279598672994,44.575187793182636,45.18231014721404,31654000
2016-03-01,46.264564514160156,46.27336192715935,44.8039455745457,44.847942709072,33024500
2016-03-02,46.590126037597656,46.59892345126497,45.895012880016786,46.11498514331374,29289900
2016-03-03,46.06218719482422,46.60772078425659,45.560650740014864,46.60772078425659,24427800
2016-03-04,45.780616760253906,46.15017183045964,45.49905259081604,46.106178058330535,33034200
2016-03-07,44.90073013305664,45.578244998497,44.504782807619534,45.36707353913185,38407800
2016-03-08,45.4462776184082,45.868624023223916,44.522391291581044,44.69836979938197,33835100
2016-03-09,46.49334716796875,46.50214458342669,45.63105612311506,45.65745172599994,28251600
2016-03-10,45.7982177734375,46.5813183779102,45.0151171689648,46.572520965544044,38387800
2016-03-11,46.695709228515625,46.695709228515625,46.08858702338737,46.63411726668422,32275700
2016-03-14,46.78370666503906,47.15326187057122,46.30856905294185,46.37895844282219,24083600
2016-03-15,47.153263092041016,47.153263092041016,46.40535860307023,46.41415601834158,21104800
2016-03-16,47.82197189331055,48.041944171304635,46.986079922141485,47.03007370643819,31691700
2016-03-17,48.094730377197266,48.39389275759553,47.514003798366524,47.69877967424221,28223900
2016-03-18,47.06525802612305,48.36749317564891,47.03006166509295,48.32349604610643,67625500
2016-03-21,47.39081954956055,47.45241150775487,46.57252255468173,46.85408675114434,23925700
2016-03-22,47.57559585571289,47.733976137223564,47.03886305242786,47.17084773919008,23124100
2016-03-23,47.48761749267578,47.72518796091972,47.28524339524812,47.61080143402212,20129000
2016-03-24,47.69879150390625,47.804380621887844,47.276445101512394,47.373233448073435,19950000
2016-03-28,47.109256744384766,47.769173478679065,46.92448086434479,47.6987807492295,17025100
2016-03-29,48.138729095458984,48.27071379549601,47.03007036988729,47.214846264730845,23924300
2016-03-30,48.43789291381836,48.95702760239705,48.30591156645727,48.332307164627395,23008300
2016-03-31,48.59626770019531,48.9130282683264,48.270709719176175,48.34989986120895,26360500
2016-04-01,48.89543533325195,48.930631701601406,48.01554626357816,48.437892614240326,24399200
2016-04-04,48.772239685058594,48.97461371969046,48.393887207461304,48.772239685058594,18928800
2016-04-05,48.00675582885742,48.65787195542795,47.91876489519187,48.5610836066513,19272300
2016-04-06,48.49949645996094,48.5698892139017,47.69879734469665,47.830782080079956,21188700
2016-04-07,47.91874694824219,48.31469761016498,47.71637291137269,48.27950124988081,19225100
2016-04-08,47.88357162475586,48.64027692076232,47.7955840418993,48.10354393840838,22167200
2016-04-11,47.786781311035156,48.52588833695938,47.777980539821705,47.945161627769686,21414200
2016-04-12,48.0859375,48.20032065880134,47.30283343295434,47.839566285751005,24944300
2016-04-13,48.701847076416016,48.7810372081057,48.29709900622857,48.4994730413223,20818000
2016-04-14,48.710662841796875,48.90423952475034,48.455494188178335,48.58747890046673,20877100
2016-04-15,48.96581268310547,49.20337970353599,48.49067192922568,48.657849591586626,28793800
2016-04-18,49.67854690551758,49.79293344935134,48.57868532849225,48.82505660417351,23786000
2016-04-19,49.6169548034668,49.95131366188175,48.992234234818426,49.82812970260023,29596800
